#{"t_start": 1733938131.298526, "env_id": "HalfCheetah-v4"}
r,l,t
6018.557607,1000,748.955646
203.30741,1000,749.736749
6066.176256,1000,750.534681
5775.336826,1000,751.371092
6043.937074,1000,752.161098
5904.012651,1000,752.941226
5790.721796,1000,753.782823
5825.307441,1000,754.586155
4086.103922,1000,755.366251
5920.370015,1000,756.205556
6022.677844,1000,757.016692
884.838128,1000,757.793266
5597.108195,1000,758.603691
5759.011192,1000,759.383372
5757.498022,1000,760.164777
5905.356376,1000,760.958057
5751.419034,1000,761.737822
5867.688304,1000,762.532933
5880.654543,1000,763.387014
5931.378691,1000,763.911689
6069.011035,1000,765.478011
5791.180843,1000,766.277488
5630.980117,1000,767.0736
939.136574,1000,767.863313
5887.678298,1000,768.655727
5852.247641,1000,769.432582
5731.257425,1000,770.229851
5768.187001,1000,771.019663
5973.673795,1000,771.831252
6016.71496,1000,772.617098
6047.955261,1000,773.434916
5860.912393,1000,774.223714
4509.695215,1000,775.032671
5623.265486,1000,775.800541
6104.511897,1000,776.595778
5970.156358,1000,777.372847
6065.722552,1000,778.175737
5817.995197,1000,778.969595
1047.337637,1000,779.777363
5790.058398,1000,780.575498
5915.842844,1000,781.102502
5826.451311,1000,781.893926
5752.938243,1000,782.677959
5855.123785,1000,783.509597
5949.680921,1000,784.292331
5737.116852,1000,785.867497
6042.825665,1000,786.677832
6013.175649,1000,787.482015
6061.884485,1000,788.256663
-118.051625,1000,789.072583
5947.743388,1000,789.851146
5965.608862,1000,790.638894
5925.004128,1000,791.457968
5949.978622,1000,792.22784
6006.383247,1000,793.011261
5854.4925,1000,793.829306
5944.868269,1000,794.600491
5970.643021,1000,795.379631
5970.16126,1000,796.233618
6044.1909,1000,797.03547
6028.196277,1000,797.807346
5895.535877,1000,798.584689
5858.438619,1000,799.106109
6013.021077,1000,799.89098
6262.406105,1000,800.677049
5952.998552,1000,801.467543
5838.113483,1000,802.242911
5864.575181,1000,803.015897
4355.533083,1000,803.882608
5867.640637,1000,804.685232
5925.689487,1000,806.252984
2610.531856,1000,807.048383
6053.717957,1000,807.84228
6000.657836,1000,808.627701
3936.919043,1000,809.421218
5815.36264,1000,810.195495
5948.617397,1000,811.075306
5852.617771,1000,811.851813
5921.739343,1000,812.631071
5996.622243,1000,813.687402
5967.828638,1000,814.472013
5854.316913,1000,815.249736
6051.087066,1000,816.033233
5980.827953,1000,816.5594
5772.483878,1000,817.335431
5877.59846,1000,818.130079
5811.469253,1000,818.906531
6015.762265,1000,819.681609
5946.015864,1000,820.474817
5882.255169,1000,821.259877
5821.722851,1000,822.049155
5970.728391,1000,822.832526
6029.194211,1000,823.633326
5926.446576,1000,824.49221
5102.815183,1000,825.270733
6076.945363,1000,826.839215
5879.785963,1000,827.631736
5976.452908,1000,828.42131
5998.606128,1000,829.203042
5984.52503,1000,829.988074
5987.507778,1000,830.771439
5338.6732,1000,831.551241
6092.653735,1000,832.330037
2370.523358,1000,833.125772
6173.122883,1000,833.646788
5805.29489,1000,834.507922
6178.266125,1000,835.295893
5852.628368,1000,836.093411
1448.99362,1000,836.900494
6091.019734,1000,837.692539
5990.182532,1000,838.503903
5910.349766,1000,839.303078
5981.102387,1000,840.083611
5912.659043,1000,840.846904
6044.405522,1000,841.679292
5890.028891,1000,842.460014
6119.286585,1000,843.24221
5720.335888,1000,844.090016
6057.234596,1000,844.899037
6142.071714,1000,845.679012
6075.227246,1000,847.242117
5956.556593,1000,848.032601
5876.819164,1000,848.819738
5956.405623,1000,849.604867
5840.155654,1000,850.394792
5950.975921,1000,851.172796
6073.685139,1000,851.697349
5963.564964,1000,852.480597
1100.544742,1000,853.276807
5879.168505,1000,854.123825
6000.073414,1000,854.898716
6089.466247,1000,855.687677
